#Frame      Mode1    Mode2
   30913    3.883    9.492
   30914    4.218   10.330
   30915    4.321   10.568
   30916    3.199   10.330
   30917    2.751   10.477
   30918    2.121    9.846
   30919    2.275   10.808
   30920    2.519    9.107
   30921    5.232    9.296
   30922    3.956    9.695
   30923    3.149    8.960
   30924    4.286    9.986
   30925    6.083    9.403
   30926    5.791    9.025
   30927    5.964    9.286
   30928    6.752    9.433
   30929    4.951    8.369
   30930    5.340    9.328
   30931    4.690    9.935
   30932    6.637   10.013
   30933    5.945   10.571
   30934    5.761    9.923
   30935    7.064   10.801
   30936    6.721   11.304
   30937    6.131   10.731
   30938    5.982   10.607
   30939    4.213   10.186
   30940    3.923   10.787
   30941    4.903   10.977
   30942    5.735   10.554
   30943    5.518   10.812
   30944    7.798   11.032
   30945    2.637   10.657
   30946    1.267   10.251
   30947    2.776    9.629
   30948    3.621   10.216
   30949    4.386   10.494
   30950    6.343   10.423
   30951    6.910   10.631
   30952    7.965    9.414
   30953    7.534    9.441
   30954    7.812    9.433
   30955    8.634    9.569
   30956    8.104    8.752
   30957    6.326    8.853
   30958    6.331    8.700
   30959    7.409    8.766
   30960    6.524    8.460
   30961    6.293    7.967
   30962    7.079    8.728
   30963    7.308    7.954
   30964    8.631    8.749
   30965    6.579    9.247
   30966    7.220    8.699
   30967    8.290    8.996
   30968    7.388    9.577
   30969    6.698    9.650
   30970    6.745   10.216
   30971    5.405   10.755
   30972    6.488    9.994
   30973    3.921    8.206
   30974    4.975    7.335
   30975    5.783    8.447
   30976    5.383    8.463
   30977    5.858    7.372
   30978    5.760    8.138
   30979    6.490    5.587
   30980    8.444    6.925
   30981    6.725    7.574
   30982    6.051    7.043
   30983    7.009    8.065
   30984    5.621    7.749
   30985    6.018    8.348
   30986    5.023    8.069
   30987    8.821    8.822
   30988    4.974    8.667
   30989    4.881    8.789
   30990    6.382    8.279
   30991    4.950    9.723
   30992    6.802    7.666
   30993    3.795    8.465
   30994    3.706   10.092
   30995    2.574    8.144
   30996    0.917    9.172
   30997    2.483    9.535
   30998    2.295    6.980
   30999    4.904    7.382
   31000    7.915    6.551
   31001    9.133    5.180
   31002    8.645    6.091
   31003    8.145    5.703
   31004    9.233    5.614
   31005    8.241    5.422
   31006   10.756    5.830
   31007    8.913    5.912
   31008    8.191    6.522
   31009    6.368    6.594
   31010    7.245    7.614
   31011    5.749    7.576
   31012    5.788    7.224
   31013    5.632    7.142
   31014    5.476    5.444
   31015    3.910    6.408
   31016    3.074    6.133
   31017    3.795    5.174
   31018    3.850    5.923
   31019    4.791    6.160
   31020    6.201    6.156
   31021    5.357    6.061
   31022    6.505    5.738
   31023    5.617    6.181
   31024    8.217    8.356
   31025    7.074    5.504
   31026    8.856    6.178
   31027    8.860    7.022
   31028    7.142    7.366
   31029    7.764    8.348
   31030    6.270    6.335
   31031    3.861    6.511
   31032    4.265    6.632
   31033    3.664    6.164
   31034    3.965    5.691
   31035    2.830    7.030
   31036    2.631    6.336
   31037    0.993    6.192
   31038    3.916    7.036
   31039    5.222    6.184
   31040    5.446    6.982
   31041    5.012    6.483
   31042    6.904    7.410
   31043    5.819    7.866
   31044    4.407    6.156
   31045    3.471    5.320
   31046    3.617    5.410
   31047    3.544    5.831
   31048    3.466    7.412
   31049    3.328    5.485
   31050    3.971    5.818
   31051    2.767    6.887
   31052    2.009    6.785
   31053    1.716    8.211
   31054    1.522    7.391
   31055    2.311    7.340
   31056    4.476    7.516
   31057    3.077    7.579
   31058    4.001    8.008
   31059    3.752    6.379
   31060    4.763    6.833
   31061    2.344    8.158
   31062    2.590    8.300
   31063    2.592    8.020
   31064    5.953    9.047
   31065    6.370    7.304
   31066    7.150    7.853
   31067    6.974    8.524
   31068    6.877    8.543
   31069    6.765    9.290
   31070    7.625   10.134
   31071    9.368    9.039
   31072    8.588    8.004
   31073    7.867    8.434
   31074    9.174    7.945
   31075    7.778    6.958
   31076    7.475    7.716
   31077    6.336    6.424
   31078    8.258    6.587
   31079   10.988    6.519
   31080    9.755    5.131
   31081   10.576    5.323
   31082    8.324    6.586
   31083    7.776    6.986
   31084    7.580    5.768
   31085    7.900    7.089
   31086    5.819    6.978
   31087    6.670    7.643
   31088    8.758    7.186
   31089    6.562    7.480
   31090    7.382    6.834
   31091    5.993    6.524
   31092    6.636    5.826
   31093    5.457    5.938
   31094    6.255    6.244
   31095    6.058    6.663
   31096    6.652    6.293
   31097    7.497    7.243
   31098    5.311    6.771
   31099    5.559    6.320
   31100    4.235    6.962
   31101    6.233    7.129
   31102    5.134    6.353
   31103    4.830    6.927
   31104    6.083    7.845
   31105    4.077    6.664
   31106    4.016    6.138
   31107    3.167    6.520
   31108    4.441    6.150
   31109    4.644    5.351
   31110    4.765    4.691
   31111    3.965    4.260
   31112    3.838    3.568
   31113    5.086    2.931
   31114    4.223    3.976
   31115    6.821    4.584
   31116    4.132    4.546
   31117    5.804    6.028
   31118    6.659    4.648
   31119    7.414    4.788
   31120    7.361    6.024
   31121    8.027    4.799
   31122    6.822    4.297
   31123    8.706    4.777
   31124    7.220    6.108
   31125    6.575    7.404
   31126    5.600    6.900
   31127    4.443    8.070
   31128    4.652    9.024
   31129    2.555    9.098
   31130    3.369    9.126
   31131    2.379    8.805
   31132    1.000    7.787
   31133    1.661    6.836
   31134    1.844    7.777
   31135    1.962    6.837
   31136    3.569    7.827
   31137    4.327    7.511
   31138    3.859    6.195
   31139    5.410    7.970
   31140    5.015    7.714
   31141    4.136    6.877
   31142    4.615    7.239
   31143    5.037    6.645
   31144    5.667    6.807
   31145    6.793    5.883
   31146    6.537    5.636
   31147    6.526    5.623
   31148    5.160    6.243
   31149    5.250    5.176
   31150    7.388    5.611
   31151    7.265    6.591
   31152    6.402    7.045
   31153    6.608    7.849
   31154    7.863    6.764
   31155    7.283    7.166
   31156    7.901    5.519
   31157    7.384    5.677
   31158    8.331    5.584
   31159    7.234    4.409
   31160    5.456    5.401
   31161    6.181    5.363
   31162    7.578    6.252
   31163    6.973    5.716
   31164    7.525    5.498
   31165    8.516    5.466
   31166    7.435    5.639
   31167    6.701    6.865
   31168    5.015    5.261
   31169    8.220    7.249
   31170    7.833    7.422
   31171    7.951    6.711
   31172    6.327    7.319
   31173    6.185    6.937
   31174    5.845    7.279
   31175    6.253    8.752
   31176    5.347    7.829
   31177    3.724    6.907
   31178    4.614    6.534
   31179    3.335    6.955
   31180    4.049    6.244
   31181    2.155    6.519
   31182    1.242    4.993
   31183    2.312    5.953
   31184    1.585    5.700
   31185    4.166    4.975
   31186    3.562    6.179
   31187    2.640    5.198
   31188    1.154    4.328
   31189    2.921    3.584
   31190    1.774    3.434
   31191    2.044    5.273
   31192    3.439    5.762
   31193    3.246    4.844
   31194    2.927    6.602
   31195    2.945    5.100
   31196    1.388    6.025
   31197    1.564    6.113
   31198    2.442    6.058
   31199    2.507    7.395
   31200    2.451    8.210
   31201    2.390    6.809
   31202    2.227    7.337
   31203    3.947    7.012
   31204    1.231    7.696
   31205    0.663    9.504
   31206    2.797    8.190
   31207    4.948    7.440
   31208    5.530    6.418
   31209    4.500    6.579
   31210    5.797    5.621
   31211    5.412    4.598
   31212    3.825    4.465
   31213    2.114    4.983
   31214    1.564    5.598
   31215    1.203    4.854
   31216    3.288    7.225
   31217    2.357    7.449
   31218    4.412    6.542
   31219    2.860    6.443
   31220    4.459    6.613
   31221    3.881    6.626
   31222    2.321    7.235
   31223    2.957    6.207
   31224    3.105    7.143
   31225    3.018    7.545
   31226    3.748    8.288
   31227    5.996    8.512
   31228    1.734    8.001
   31229    1.057    7.357
   31230    3.028    6.287
   31231    2.319    8.460
   31232    4.187    9.694
   31233    5.147    8.842
   31234    4.974    8.420
   31235    5.505    7.794
   31236    4.271    6.013
   31237    4.103    5.537
   31238    4.240    4.879
   31239    4.521    6.265
   31240    6.614    5.579
   31241    4.630    5.714
   31242    6.160    4.508
   31243    5.515    4.255
   31244    5.359    3.789
   31245    4.921    3.958
   31246    6.717    5.689
   31247    5.302    5.780
   31248    6.656    5.702
   31249    4.561    6.053
   31250    2.017    6.062
   31251    4.674    5.229
   31252    4.425    4.992
   31253    4.507    5.434
   31254    3.963    4.844
   31255    4.832    5.521
   31256    3.435    5.882
   31257    5.079    6.653
   31258    3.419    5.436
   31259    4.209    4.885
   31260    4.808    5.008
   31261    3.763    4.905
   31262    3.495    4.560
   31263    5.363    4.816
   31264    4.752    6.096
   31265    3.719    6.860
   31266    3.417    5.053
   31267    2.035    4.853
   31268    2.446    5.545
   31269   -0.747    6.350
   31270   -1.253    6.774
   31271    0.515    6.073
   31272    1.912    7.012
   31273    0.138    6.956
   31274   -0.104    6.593
   31275    0.893    7.012
   31276   -2.054    6.482
   31277   -1.408    6.649
   31278   -1.067    6.071
   31279   -0.256    7.184
   31280    0.654    5.221
   31281    0.026    5.953
   31282    0.143    6.312
   31283   -0.382    6.850
   31284   -1.106    7.503
   31285    1.026    6.611
   31286    1.961    7.245
   31287    1.478    6.055
   31288    3.753    8.593
   31289    4.426    7.571
   31290    4.433    7.716
   31291    3.016    7.610
   31292    2.748    7.767
   31293    3.373    6.555
   31294    4.386    7.466
   31295    3.851    8.022
   31296    0.890    8.100
   31297    1.372    8.217
   31298    3.671    9.274
   31299    4.386    8.793
   31300    5.807    8.255
   31301    4.742    7.193
   31302    2.683    7.261
   31303    4.100    7.247
   31304    4.100    5.837
   31305    2.240    5.697
   31306    5.689    4.874
   31307    6.245    5.462
   31308    5.760    5.492
   31309    5.944    5.409
   31310    6.152    5.759
   31311    5.991    6.333
   31312    4.299    7.869
   31313    4.464    7.589
   31314    4.519    7.193
   31315    6.054    6.504
   31316    6.659    6.815
   31317    6.378    6.440
   31318    5.878    6.399
   31319    5.600    4.310
   31320    5.487    5.900
   31321    5.921    5.019
   31322    6.516    5.812
   31323    6.213    4.867
   31324    7.527    3.643
   31325    4.902    3.787
   31326    5.702    5.738
   31327    6.033    4.327
   31328    6.903    4.259
   31329    6.205    4.254
   31330    8.432    5.901
   31331    9.510    6.402
   31332    9.011    7.352
   31333    8.796    5.677
   31334    7.625    6.204
   31335    5.572    5.687
   31336    5.654    7.931
   31337    4.563    7.031
   31338    2.395    6.983
   31339    4.519    7.015
   31340    5.953    6.851
   31341    5.129    7.130
   31342    5.779    8.027
   31343    5.164    6.778
   31344    6.208    6.719
   31345    6.374    6.762
   31346    5.049    6.517
   31347    5.464    6.849
   31348    5.720    7.549
   31349    6.270    6.865
   31350    6.257    7.405
   31351    6.868    6.684
   31352    5.258    6.566
   31353    3.866    7.594
   31354    2.004    7.641
   31355    5.916    7.082
   31356    4.552    8.585
   31357    3.402    7.997
   31358    4.670    8.062
   31359    2.764    7.479
   31360    4.826    6.548
   31361    5.595    7.322
   31362    4.483    6.469
   31363    3.738    7.377
   31364    3.605    6.686
   31365    3.147    7.776
   31366    5.407    7.451
   31367    4.641    7.157
   31368    6.070    7.060
   31369    7.314    5.806
   31370    6.341    6.622
   31371    5.132    6.172
   31372    4.279    6.642
   31373    4.150    7.614
   31374    4.991    6.928
   31375    4.603    6.457
   31376    5.510    7.413
   31377    5.700    7.060
   31378    5.719    7.613
   31379    4.120    7.518
   31380    6.165    6.670
   31381    4.822    6.903
   31382    5.419    7.014
   31383    5.867    6.453
   31384    7.057    6.438
   31385    8.103    6.819
   31386    7.720    7.199
   31387    6.790    8.150
   31388    8.327    7.541
   31389    5.505    8.721
   31390    4.914    7.799
   31391    5.729    7.602
   31392    5.760    7.822
   31393    5.439    7.090
   31394    4.294    6.724
   31395    4.065    6.273
   31396    2.438    5.836
   31397    2.343    6.825
   31398    1.561    6.269
   31399    3.339    7.001
   31400    2.801    7.524
   31401    2.298    6.532
   31402    2.730    7.506
   31403    2.201    7.208
   31404    3.171    7.154
   31405    3.490    6.900
   31406    4.039    7.435
   31407    5.019    7.692
   31408    5.110    8.725
   31409    6.775    8.417
   31410    7.725    6.965
   31411    7.013    6.351
   31412    5.232    5.802
   31413    5.875    5.796
   31414    6.942    7.257
   31415    6.416    7.006
   31416    5.649    7.516
   31417    5.985    8.278
   31418    5.127    7.942
   31419    6.128    7.479
   31420    5.106    6.710
   31421    7.236    8.359
   31422    8.540    8.392
   31423    7.489    7.972
   31424    6.331    8.146
   31425    5.244    8.242
   31426    4.543    8.133
   31427    6.221    7.659
   31428    8.538    6.634
   31429    7.598    7.650
   31430    8.888    6.468
   31431    8.021    6.936
   31432    8.369    7.037
   31433    6.723    7.749
   31434    5.269    6.917
   31435    5.134    6.137
   31436    5.171    6.869
   31437    5.395    6.962
   31438    5.814    8.656
   31439    6.234    9.250
   31440    7.203    9.405
   31441    6.282    7.828
   31442    6.358    7.281
   31443    7.788    7.913
   31444    7.477    6.415
   31445    6.600    6.662
   31446    6.879    7.206
   31447    5.998    7.494
   31448    5.544    6.320
   31449    6.398    6.630
   31450    6.120    7.272
   31451    5.781    6.944
   31452    7.332    6.123
   31453    5.514    4.893
   31454    6.224    4.945
   31455    5.518    6.103
   31456    4.737    4.873
   31457    6.939    6.471
   31458    5.363    5.696
   31459    7.048    6.575
   31460    7.792    5.509
   31461    5.930    6.317
   31462    7.327    5.408
   31463    8.289    5.133
   31464    8.060    5.269
   31465    7.231    4.858
   31466    6.872    5.939
   31467    5.036    5.256
   31468    4.695    4.811
   31469    5.133    5.028
   31470    7.215    4.661
   31471    3.835    5.142
   31472    7.298    6.522
   31473    8.619    7.564
   31474    6.808    6.563
   31475    8.282    6.689
   31476    7.104    5.331
   31477    6.616    5.286
   31478    7.072    5.507
   31479    6.738    5.663
   31480    6.808    4.710
   31481    7.621    5.377
   31482    7.409    5.127
   31483    5.067    5.147
   31484    6.560    4.682
   31485    6.424    2.518
   31486    6.703    3.857
   31487    6.564    3.820
   31488    7.374    4.106
   31489    9.485    3.993
   31490    7.952    4.904
   31491    7.733    4.150
   31492    7.542    4.396
   31493    5.030    3.367
   31494    6.426    2.958
   31495    5.767    4.525
   31496    5.058    4.344
   31497    5.595    4.488
   31498    6.328    3.724
   31499    7.902    5.442
   31500    9.084    6.351
   31501    9.479    5.230
   31502    8.290    4.055
   31503    8.629    4.814
   31504    7.971    5.667
   31505    7.440    5.229
   31506    8.693    6.073
   31507    7.739    5.578
   31508    8.824    5.171
   31509    7.723    4.291
   31510    9.460    5.649
   31511    8.285    4.952
   31512    9.006    5.797
   31513   10.637    6.180
   31514    9.619    4.716
   31515    7.215    5.255
   31516    6.435    4.642
   31517    8.382    5.433
   31518    7.733    3.695
   31519    8.238    4.687
   31520    7.917    4.770
   31521    6.802    5.120
   31522    5.419    5.863
   31523    7.392    5.967
   31524    6.905    6.494
   31525    6.545    6.327
   31526    6.884    6.129
   31527    7.613    5.214
   31528    8.188    5.309
   31529    6.848    5.616
   31530    8.821    6.259
   31531    8.591    6.893
   31532    8.737    6.298
   31533    5.487    5.179
   31534    4.591    5.961
   31535    4.653    7.156
   31536    5.451    7.763
   31537    6.560    7.583
   31538    7.849    8.082
   31539    7.512    8.806
   31540    5.670    8.332
   31541    3.049    8.645
   31542    3.459    9.019
   31543    4.541    9.145
   31544    3.802   10.697
   31545    5.896    9.339
   31546    5.618    8.982
   31547    4.878    8.618
   31548    5.601    9.107
   31549    4.041    9.318
   31550    6.415    9.881
   31551    7.813   10.418
   31552    5.322   10.230
   31553    7.042   10.349
   31554    6.668    9.292
   31555    7.114   10.830
   31556    6.022   11.181
   31557    5.411   11.616
   31558    6.577   12.078
   31559    7.517   10.559
   31560    6.156   10.632
   31561    6.847    9.431
   31562    6.798    9.956
   31563    6.396   10.130
   31564    5.847    9.808
   31565    5.566   10.184
   31566    4.476   11.595
   31567    6.412   11.477
   31568    5.718   11.417
   31569    8.062   11.671
   31570    7.363   11.581
   31571    9.205   10.673
   31572    8.366    9.822
   31573    7.450    9.750
   31574    6.855    9.872
   31575    7.240    9.023
   31576    6.374    8.231
   31577    4.762    9.295
   31578    3.902    9.679
   31579    5.905    9.889
   31580    4.045    9.176
   31581    5.390   10.189
   31582    4.454    9.647
   31583    4.320    9.630
   31584    5.043    9.693
   31585    4.455    8.339
   31586    3.507    8.770
   31587    5.899    9.232
   31588    6.840    9.201
   31589    6.965    9.220
   31590    6.817    9.331
   31591    8.042   10.506
   31592    6.614   11.793
   31593    7.372   12.293
   31594    8.797   11.034
   31595    9.278   10.710
   31596    9.264   10.262
   31597   10.637   10.092
   31598   10.197    9.909
   31599    8.483    9.701
   31600    9.117    9.213
   31601    7.195    9.342
   31602    7.947   10.378
   31603    6.999   10.426
   31604    8.178   10.688
   31605    9.290   10.295
   31606    8.151   10.470
   31607    7.170    8.449
   31608    6.923   10.057
   31609    7.548   10.563
   31610    7.359    9.673
   31611    6.063    8.741
   31612    7.065    9.327
   31613    5.217    9.676
   31614    7.056   10.465
   31615    4.985   10.199
   31616    5.260   10.705
   31617    6.339    9.358
   31618    6.592   10.681
   31619    5.777   10.189
   31620    2.915    9.984
   31621    5.407    9.156
   31622    6.374    9.845
   31623    7.367    9.556
   31624    8.747    9.323
   31625    7.923   10.194
   31626    7.851   10.882
   31627    6.455    9.867
   31628    7.774   11.005
   31629    7.921   10.832
   31630    6.160   10.343
   31631    5.839    9.873
   31632    4.143   12.046
   31633    4.048   11.142
   31634    6.082   11.546
   31635    4.257   11.827
   31636    1.767   10.946
   31637    0.480   11.786
   31638    2.922   11.302
   31639    3.073   11.506
   31640    4.857   12.021
   31641    5.693   11.450
   31642    7.890   10.904
   31643    9.132   11.698
   31644    6.913   11.593
   31645    7.035   11.965
   31646    5.424   11.304
   31647    6.772   13.055
   31648    6.488   11.791
   31649    6.868   11.409
   31650    7.953   12.269
   31651    6.363   11.221
   31652    8.208   10.421
   31653    8.740   12.466
   31654    9.239   11.492
   31655    8.795    9.969
   31656   10.132   10.474
   31657    9.317    9.824
   31658    9.485   10.901
   31659    9.187    8.841
   31660    8.375    9.241
   31661    9.598    8.980
   31662    8.652    9.323
   31663    7.815    8.719
   31664    6.982    8.611
   31665    6.821    8.578
   31666    5.924    8.334
   31667    6.478    8.509
   31668    5.816    7.941
   31669    8.069    7.290
   31670    8.405    7.496
   31671    8.955    7.671
   31672    7.712    7.254
   31673    8.284    7.249
   31674    7.987    7.438
   31675    6.628    7.777
   31676    8.006    8.971
   31677    6.896    9.256
   31678    7.071    9.460
   31679    5.889    8.467
   31680    5.488    7.959
   31681    6.347    7.768
   31682    6.266    7.660
   31683    6.532    8.282
   31684    6.070    8.170
   31685    6.568    9.372
   31686    5.704    9.413
   31687    6.977    9.789
   31688    7.330    9.823
   31689    6.905   10.534
   31690    7.156    8.813
   31691    5.961    9.095
   31692    6.677    8.965
   31693    6.859    9.535
   31694    9.311   10.756
   31695    8.957    8.841
   31696    6.466    8.766
   31697    6.848    8.705
   31698    7.390    9.068
   31699    7.237    9.254
   31700    6.520    8.733
   31701    8.849    9.992
   31702    8.173    9.350
   31703    7.303    9.722
   31704    5.225   10.012
   31705    5.654   10.249
   31706    7.602    9.903
   31707    7.223    9.390
   31708    8.950    9.470
   31709    6.049    8.603
   31710    4.260    8.444
   31711    5.752    6.789
   31712    6.290    7.768
   31713    5.994    7.195
   31714    7.025    8.046
   31715    7.495    8.936
   31716    6.742    8.458
   31717    8.139    8.368
   31718    6.877    9.236
   31719    8.400    9.660
   31720    6.461    9.413
   31721    7.387    9.546
   31722    7.981    9.040
   31723    7.126    8.369
   31724    4.639    8.424
   31725    6.059    7.378
   31726    5.306    8.203
   31727    7.224    8.217
   31728    6.655    7.355
   31729    7.867    7.970
   31730    8.258    7.689
   31731    5.942    6.152
   31732    4.807    6.916
   31733    6.495    7.545
   31734    6.493    7.088
   31735    7.780    6.935
   31736    8.121    6.860
   31737    8.541    6.248
   31738    8.738    7.137
   31739    8.380    7.206
   31740    6.748    7.677
   31741    7.158    7.453
   31742    6.236    6.088
   31743    5.897    5.486
   31744    6.897    6.202
   31745    5.883    5.662
   31746    6.101    5.639
   31747    7.517    6.415
   31748    6.388    5.447
   31749    5.955    5.460
   31750    6.980    6.517
   31751    6.637    7.202
   31752    4.259    6.668
   31753    7.582    7.616
   31754    6.753    6.723
   31755    8.790    7.342
   31756    7.022    6.169
   31757    7.899    6.867
   31758    7.744    6.357
   31759    4.714    6.313
   31760    2.428    7.750
   31761    2.659    7.365
   31762    2.882    7.714
   31763    1.798    7.681
   31764    2.391    6.488
   31765    0.984    6.991
   31766    2.284    5.739
   31767    2.950    5.614
   31768    3.562    8.017
   31769    6.238    7.773
   31770    6.316    7.216
   31771    5.403    7.358
   31772    5.605    7.864
   31773    6.400    9.104
   31774    4.650    8.361
   31775    4.607    6.901
   31776    3.083    6.391
   31777    1.228    5.360
   31778    1.124    5.705
   31779    0.595    5.038
   31780    0.922    4.771
   31781   -1.109    3.954
   31782    0.505    4.363
   31783    2.788    5.197
   31784    2.764    5.975
   31785    1.367    5.565
   31786    1.533    6.332
   31787    4.803    5.974
   31788    2.361    6.295
   31789    4.929    5.041
   31790    5.943    5.939
   31791    6.214    5.104
   31792    4.725    5.095
   31793    4.641    6.772
   31794    7.549    6.551
   31795    6.890    6.021
   31796    7.008    6.334
   31797    5.945    6.412
   31798    7.891    6.695
   31799    9.150    6.148
   31800    8.028    6.027
   31801    6.530    7.833
   31802    5.770    7.777
   31803    5.789    7.613
   31804    5.051    7.902
   31805    6.981    7.641
   31806    4.373    6.778
   31807    5.340    8.259
   31808    4.903    7.725
   31809    6.189    8.872
   31810    5.881    8.475
   31811    3.592    7.887
   31812    2.818    8.399
   31813    2.887    8.770
   31814    3.815    9.709
   31815    3.115    9.243
   31816    3.022    7.102
   31817    3.386    7.112
   31818    4.588    7.843
   31819    3.596    7.637
   31820    4.063    8.199
   31821    3.489    8.620
   31822    2.821    8.623
   31823    4.106    9.651
   31824    4.041    8.239
   31825    4.941    8.369
   31826    4.754    9.621
   31827    5.326    9.300
   31828    4.117    8.839
   31829    2.133    7.262
   31830    2.713    7.658
   31831    1.522    7.388
   31832    2.354    6.827
   31833    2.987    6.862
   31834    2.732    5.603
   31835    3.547    4.661
   31836    2.353    4.908
   31837    2.401    5.762
   31838    4.012    7.296
   31839    2.584    6.361
   31840    3.338    7.052
   31841    3.626    6.612
   31842    1.872    6.598
   31843    2.054    5.060
   31844    2.897    6.186
   31845    3.267    5.970
   31846    0.760    5.795
   31847   -0.572    6.022
   31848   -2.222    6.430
   31849   -1.828    5.583
   31850   -0.681    5.847
   31851    0.067    5.891
   31852   -0.231    6.549
   31853   -0.366    6.834
   31854    0.562    6.856
   31855   -0.511    7.234
   31856    0.611    6.990
   31857    1.353    6.052
   31858    0.871    6.470
   31859   -1.476    5.225
   31860    1.633    5.792
   31861    1.370    6.562
   31862    2.021    5.609
   31863    0.862    5.870
   31864    1.179    6.137
   31865    2.325    6.392
   31866    2.479    6.810
   31867    5.234    6.551
   31868    4.291    6.289
   31869    5.681    7.248
   31870    5.935    5.730
   31871    5.706    6.479
   31872    4.809    6.221
   31873    5.061    6.984
   31874    5.293    7.734
   31875    4.899    8.022
   31876    5.287    5.639
   31877    7.552    6.656
   31878    6.902    5.687
   31879    8.376    5.975
   31880    6.821    5.843
   31881    5.492    6.253
   31882    6.670    5.266
   31883    6.428    5.865
   31884    5.902    4.630
   31885    7.187    5.810
   31886    8.076    4.943
   31887    8.255    7.624
   31888    8.243    6.383
   31889    6.652    6.810
   31890    9.085    7.121
   31891    9.589    7.305
   31892    9.640    7.822
   31893    9.288    7.598
   31894    8.573    7.349
   31895    9.180    6.861
   31896   10.228    6.928
   31897    8.777    6.585
   31898    8.070    8.184
   31899    8.587    8.381
   31900    7.735    9.698
   31901    8.526    8.401
   31902    7.041    9.126
   31903    7.012    8.131
   31904    4.625    6.910
   31905    6.204    6.528
   31906    8.276    6.398
   31907    7.959    6.506
   31908    5.085    6.080
   31909    4.682    6.253
   31910    5.215    6.849
   31911    3.847    6.382
   31912    3.927    6.330
   31913    4.736    7.380
   31914    6.165    6.667
   31915    5.442    6.526
   31916    4.321    5.932
   31917    0.721    6.301
   31918    2.251    5.319
   31919    3.687    4.818
   31920    3.874    5.134
   31921    1.477    4.813
   31922    2.102    4.833
   31923    2.924    4.461
   31924    3.977    5.170
   31925    3.097    5.520
   31926    2.565    6.564
   31927    3.975    5.998
   31928    4.484    6.284
   31929    2.459    5.212
   31930    3.091    4.406
   31931    3.266    5.403
   31932    3.093    5.521
   31933    2.845    5.614
   31934    5.406    5.803
   31935    5.281    5.374
   31936    4.841    5.360
   31937    3.604    5.586
   31938    3.269    5.720
   31939    3.330    6.003
   31940    4.006    6.386
   31941    1.799    6.104
   31942    2.172    7.278
   31943    3.887    6.136
   31944    3.889    7.444
   31945    2.534    8.544
   31946    2.927    7.813
   31947    3.451    6.793
   31948    3.174    7.104
   31949    3.656    7.720
   31950    3.449    7.596
   31951    4.032    8.100
   31952    1.774    7.974
   31953    1.972    7.280
   31954    3.355    5.406
   31955    3.546    6.666
   31956    1.904    5.977
   31957    2.207    6.397
   31958    2.199    6.284
   31959    2.851    6.752
   31960    1.205    6.471
   31961   -0.005    5.483
   31962    2.136    7.621
   31963    1.382    6.195
   31964   -0.222    5.695
   31965    1.733    6.532
   31966    1.685    6.885
   31967   -0.235    6.134
   31968    0.291    6.366
   31969    1.850    6.590
   31970    3.525    5.795
   31971    1.432    6.742
   31972    1.370    5.792
   31973    0.704    4.812
   31974    0.045    5.980
   31975    0.841    5.648
   31976    0.514    6.285
   31977    0.383    6.790
   31978    0.543    5.803
   31979   -1.596    4.686
   31980    0.050    5.565
   31981   -0.295    5.133
   31982    1.069    4.650
   31983    1.704    5.490
   31984    2.856    6.475
   31985    1.707    7.275
   31986   -0.326    7.852
   31987   -0.911    7.975
   31988   -1.796    8.464
   31989   -1.277    8.299
   31990   -2.351    7.687
   31991   -0.919    8.055
   31992    0.114    7.186
   31993    1.494    7.730
   31994    0.953    7.259
   31995    2.169    8.107
   31996    3.195    7.116
   31997    1.200    8.166
   31998    1.130    7.675
   31999    2.176    8.078
   32000    3.273    9.171
   32001    3.711    8.530
   32002    0.276    8.105
   32003    2.864    9.951
   32004    2.933    8.393
   32005    2.918    8.365
   32006    1.852    9.223
   32007    1.894    9.872
   32008    2.636    8.194
   32009    3.222    8.764
   32010    3.211    9.015
   32011   -0.158    8.170
   32012    1.130    8.922
   32013    2.752    9.316
   32014    3.388    8.768
   32015    3.036    8.015
   32016    1.820    8.827
   32017    1.028    8.132
   32018    0.557    6.851
   32019    0.521    6.074
   32020    1.138    6.867
   32021    1.318    4.998
   32022    0.721    6.064
   32023    0.580    5.217
   32024    1.757    7.307
   32025    0.525    5.100
   32026    0.262    5.781
   32027   -1.124    7.313
   32028   -0.063    6.486
   32029   -0.328    6.819
   32030    0.727    7.866
   32031   -0.666    7.216
   32032    0.023    6.153
   32033   -2.743    5.083
   32034   -0.974    6.648
   32035    0.204    6.694
   32036   -0.803    7.770
   32037   -0.432    7.288
   32038   -0.319    5.670
   32039   -0.767    5.860
   32040   -1.163    4.872
   32041   -1.342    4.581
   32042   -1.092    5.471
   32043   -1.454    5.914
   32044   -0.764    5.542
   32045   -1.739    7.395
   32046   -0.783    7.766
   32047   -2.342    6.209
   32048   -3.878    5.852
   32049   -2.705    5.731
   32050    0.270    6.871
   32051   -0.388    6.534
   32052   -2.829    5.733
   32053   -3.368    5.970
   32054   -2.956    5.817
   32055   -2.175    7.516
   32056   -3.206    6.789
   32057   -4.326    5.398
   32058   -3.747    5.237
   32059   -5.231    5.932
   32060   -2.703    7.609
   32061   -2.353    6.518
   32062   -2.333    6.837
   32063   -3.888    5.904
   32064   -3.405    6.209
   32065   -4.081    8.019
   32066   -1.915    6.960
   32067   -2.958    6.024
   32068   -2.211    6.237
   32069   -1.217    5.346
   32070    0.095    5.773
   32071    2.837    6.573
