#Frame      Mode1    Mode2
   28999   -3.224    1.712
   29000   -2.583    2.189
   29001    0.034    2.666
   29002   -1.731    1.412
   29003   -2.435    0.793
   29004   -0.572    1.534
   29005   -0.990    0.649
   29006    0.296   -0.931
   29007    1.113    1.081
   29008    2.261    1.956
   29009    0.743    0.045
   29010   -1.646    0.587
   29011   -1.832    1.029
   29012   -0.857    0.196
   29013   -2.366   -0.808
   29014   -0.977   -0.992
   29015   -1.869    0.777
   29016   -0.815    1.588
   29017   -0.649    1.704
   29018   -0.084    0.869
   29019   -2.084    0.736
   29020   -3.157    0.604
   29021   -5.478    0.222
   29022   -4.362   -0.121
   29023   -4.516   -0.223
   29024   -3.278   -0.146
   29025   -4.326   -0.104
   29026   -4.046    1.328
   29027   -2.141    1.783
   29028   -1.618    1.634
   29029   -2.173    0.802
   29030   -2.178    0.206
   29031   -1.088   -1.066
   29032   -1.193   -0.376
   29033   -2.550   -1.550
   29034   -3.242    0.314
   29035   -4.287   -0.596
   29036   -3.828    0.959
   29037   -3.422    1.504
   29038   -3.693    1.563
   29039   -1.749    2.338
   29040   -2.926    3.925
   29041   -3.691    2.331
   29042   -3.000    1.993
   29043   -0.137    3.153
   29044   -2.834    6.191
   29045   -2.546    4.089
   29046   -2.015    3.364
   29047   -4.282    2.884
   29048   -4.883    2.819
   29049   -5.149    3.781
   29050   -4.440    4.958
   29051   -5.508    4.288
   29052   -5.147    6.759
   29053   -2.555    4.872
   29054   -1.760    9.523
   29055   -0.884   11.159
   29056   -1.003    9.014
   29057   -1.299    7.851
   29058   -3.131    7.600
   29059   -1.289    6.652
   29060   -0.710    5.659
   29061   -0.615    6.074
   29062   -4.097    5.388
   29063   -3.880    4.151
   29064   -3.021    4.186
   29065   -2.606    5.748
   29066   -3.726    4.825
   29067   -0.963    7.572
   29068   -1.319    6.332
   29069    0.176    5.606
   29070   -2.954    6.874
   29071   -0.645    6.593
   29072   -0.176    7.964
   29073   -1.194    8.098
   29074   -2.091    7.541
   29075   -1.540    7.291
   29076    2.041    7.256
   29077    1.484    5.795
   29078    1.180    7.582
   29079    2.295    5.206
   29080    1.005    3.782
   29081   -1.826    3.424
   29082   -1.251    3.095
   29083   -0.809    2.216
   29084    0.184    4.174
   29085   -0.039    4.672
   29086    0.170    4.864
   29087   -0.449    6.178
   29088   -2.110    5.518
   29089   -0.745    6.315
   29090   -1.123    4.693
   29091   -2.389    4.227
   29092   -2.854    2.686
   29093   -2.841    4.820
   29094   -2.295    2.928
   29095   -3.324    3.620
   29096   -2.934    2.790
   29097   -4.124    5.257
   29098   -4.423    4.406
   29099   -3.907    3.009
   29100   -5.948    1.649
   29101   -6.506    1.089
   29102   -5.336    1.976
   29103   -3.370    4.102
   29104   -4.441    3.100
   29105   -4.326    2.798
   29106   -4.275    4.034
   29107   -3.828    4.293
   29108   -4.890    5.925
   29109   -5.240    6.870
   29110   -5.088    6.150
   29111   -3.559    6.956
   29112   -5.209    6.539
   29113   -5.010    6.866
   29114   -4.337    5.867
   29115   -3.393    3.823
   29116   -4.942    3.409
   29117   -5.278    1.466
   29118   -3.894    0.693
   29119   -4.067    2.941
   29120   -5.557    3.784
   29121   -3.788    1.750
   29122   -3.187    3.016
   29123   -3.395    0.238
   29124   -4.791    0.801
   29125   -4.030    1.522
   29126   -2.247    2.063
   29127   -2.848    1.487
   29128   -3.828   -0.042
   29129   -5.600    0.595
   29130   -5.758    0.892
   29131   -4.882    3.274
   29132   -5.259    2.443
   29133   -3.618    3.938
   29134   -2.515    3.682
   29135   -1.147    3.856
   29136   -2.037    2.051
   29137   -3.107    3.825
   29138   -3.652    4.216
   29139   -4.280    2.796
   29140   -3.883    0.471
   29141   -4.287    0.947
   29142   -6.889    2.459
   29143   -6.136    0.935
   29144   -5.235    0.919
   29145   -6.375    2.805
   29146   -5.853    0.778
   29147   -5.348    0.561
   29148   -4.420    1.866
   29149   -2.898    0.644
   29150   -2.247    3.755
   29151   -3.488    3.308
   29152   -1.885    3.507
   29153   -4.322    3.445
   29154   -5.531    3.349
   29155   -4.984    3.521
   29156   -4.456    1.979
   29157   -3.554    1.002
   29158   -3.733    0.858
   29159   -4.531    1.511
   29160   -6.332    5.266
   29161   -4.283    4.130
   29162   -2.515    2.886
   29163   -3.304    4.057
   29164   -3.241    4.550
   29165   -3.304    5.257
   29166   -1.965    5.971
   29167   -2.749    5.589
   29168   -3.857    5.744
   29169   -2.522    6.327
   29170   -2.594    6.205
   29171   -2.679    7.576
   29172   -2.727    6.145
   29173   -3.049    7.066
   29174   -3.652    4.155
   29175   -6.324    3.164
   29176   -5.333    2.867
   29177   -3.518    2.536
   29178   -3.766    3.057
   29179   -3.789    3.109
   29180   -3.146    3.970
   29181   -3.900    6.851
   29182   -3.127    5.976
   29183   -3.404    6.439
   29184   -4.945    7.335
   29185   -4.299    6.831
   29186   -3.701    7.042
   29187   -2.658    7.873
   29188   -3.044    8.136
   29189   -3.530    8.779
   29190   -4.869    9.250
   29191   -4.611    8.440
   29192   -4.055    9.931
   29193   -3.790    8.860
   29194   -3.542    8.312
   29195   -3.654   10.663
   29196   -3.391    9.823
   29197   -2.722   13.027
   29198   -3.775   12.968
   29199   -3.192   10.810
   29200   -1.135   10.680
   29201   -0.704    8.333
   29202   -0.758    9.058
   29203   -0.973    8.340
   29204   -1.633    8.087
   29205   -2.275    8.457
   29206   -4.029    9.586
   29207   -4.285    8.494
   29208   -4.456    9.484
   29209   -3.165   10.398
   29210   -4.994    9.430
   29211   -4.062   11.234
   29212   -6.035   10.507
   29213   -8.677    9.069
   29214   -7.027    8.750
   29215   -9.727    7.696
   29216   -9.573    5.712
   29217  -10.842    5.224
   29218  -10.760    8.442
   29219  -10.800    7.798
   29220   -9.355    7.448
   29221   -9.303    6.118
   29222  -10.947    7.260
   29223  -11.057    8.054
   29224  -10.244    6.446
   29225   -8.254    5.776
   29226   -9.023    6.817
   29227   -8.408    6.141
   29228  -11.458    8.134
   29229   -9.988    7.495
   29230   -7.669    8.940
   29231   -8.712    8.207
   29232   -9.502    8.599
   29233   -8.497    7.966
   29234   -9.622    6.663
   29235  -10.353    8.081
   29236   -9.579    6.277
   29237  -10.410    8.303
   29238  -11.297    8.591
   29239  -11.738    8.252
   29240  -11.667    7.759
   29241  -10.349    6.612
   29242  -10.981    7.759
   29243   -9.837    7.265
   29244  -12.179    6.702
   29245  -11.440    7.579
   29246   -9.907    9.206
   29247  -11.404    8.578
   29248  -11.021    8.955
   29249  -12.926    9.348
   29250  -12.485   11.390
   29251  -13.072   10.643
   29252  -11.977    9.358
   29253  -12.263   10.386
   29254  -12.614    8.859
   29255  -12.867   10.482
   29256  -12.495    9.235
   29257  -12.199   10.754
   29258  -11.756   10.168
   29259  -12.070    9.494
   29260  -11.307    8.902
   29261  -12.317   11.876
   29262  -12.419   10.488
   29263  -11.108    7.486
   29264  -11.445    6.163
   29265  -10.125    3.734
   29266  -11.434    2.938
   29267   -9.950    2.184
   29268  -13.273    2.468
   29269  -11.428    2.652
   29270  -10.996    4.071
   29271  -10.709    5.756
   29272  -10.386    6.441
   29273  -11.453    5.580
   29274  -10.735    6.714
   29275  -10.968    7.054
   29276  -10.228    4.506
   29277  -11.242    5.425
   29278  -10.598    5.558
   29279  -10.773    4.652
   29280  -11.307    4.737
   29281  -13.104    5.893
   29282  -12.377    5.244
   29283  -14.414    4.143
   29284  -13.993    4.742
   29285  -14.874    7.348
   29286  -12.566    4.398
   29287  -12.932    4.833
   29288  -13.184    4.661
   29289  -14.614    5.208
   29290  -15.361    3.296
   29291  -12.520    3.965
   29292  -12.240    4.305
   29293  -11.358    7.447
   29294  -11.185    7.630
   29295   -9.024    9.405
   29296   -9.279   11.934
   29297   -8.887   13.014
   29298   -9.369   12.490
   29299   -8.690   12.005
   29300  -10.155   10.681
   29301  -10.101   10.412
   29302   -9.881   10.368
   29303   -8.628    9.872
   29304   -8.339    9.527
   29305   -8.114    9.769
   29306   -8.840   11.118
   29307  -11.505   11.168
   29308   -9.994    8.559
   29309  -10.452   10.424
   29310   -8.874    9.296
   29311   -7.945   12.315
   29312   -9.130   13.120
   29313   -8.496   10.716
   29314   -8.924   10.171
   29315   -7.494   10.803
   29316   -6.169   11.593
   29317   -7.053   10.226
   29318   -7.619   10.762
   29319   -8.085    9.759
   29320   -6.574    9.346
   29321   -6.251   10.880
   29322   -6.002   12.825
   29323   -4.386   13.954
   29324   -4.373   13.614
   29325   -5.743   12.071
   29326   -4.230   12.868
   29327   -3.370   12.414
   29328   -2.165   13.488
   29329   -1.827   14.319
   29330   -2.110   14.830
   29331   -2.264   13.708
   29332   -2.143   13.365
   29333   -2.562   11.665
   29334   -4.253   10.834
   29335   -6.620   10.473
   29336   -4.465   13.189
   29337   -4.024   11.415
   29338   -3.968   13.036
   29339   -6.938   13.058
   29340   -7.419   11.802
   29341   -5.854   13.258
   29342   -5.053   11.808
   29343   -5.781   11.263
   29344   -7.230   11.443
   29345   -7.319    9.067
   29346   -5.925    8.634
   29347   -7.031    7.688
   29348   -7.048    8.511
   29349   -8.800    9.442
   29350   -9.504    9.516
   29351   -8.686   11.092
   29352   -7.346   11.387
   29353   -8.825   11.933
   29354   -7.484   12.554
   29355   -5.145   13.578
   29356   -4.489   15.191
   29357   -3.658   14.100
   29358   -5.229   12.218
   29359   -7.409   10.244
   29360   -5.775   11.862
   29361   -5.464   14.595
   29362   -7.721   13.787
   29363   -6.470   14.567
   29364   -8.154   14.284
   29365   -5.583   12.930
   29366   -6.304   11.691
   29367   -7.502   14.611
   29368   -6.094   14.815
   29369   -7.300   12.953
   29370   -6.202   12.180
   29371   -6.288   11.455
   29372   -4.980   11.774
   29373   -5.523   10.181
   29374   -5.347   10.283
   29375   -4.834   11.251
   29376   -5.889   11.506
   29377   -9.045   12.444
   29378   -8.287   12.600
   29379   -7.996   13.118
   29380   -6.508   11.694
   29381   -6.324   10.820
   29382   -4.761   10.731
   29383   -3.577   11.506
   29384   -3.290   11.534
   29385   -6.315    9.170
   29386   -6.760    8.481
   29387   -7.991    7.070
   29388   -7.457    5.129
   29389   -8.838    7.608
   29390  -10.424    6.371
   29391  -10.187    5.796
   29392  -10.636    4.978
   29393  -11.346    5.737
   29394  -10.638    3.601
   29395  -10.156    4.928
   29396  -10.028    5.685
   29397  -10.436    4.619
   29398  -11.090    5.023
   29399  -11.345    3.959
   29400  -11.451    3.712
   29401   -9.740    4.136
   29402   -9.524    6.365
   29403   -9.146    8.019
   29404  -10.911    6.708
   29405  -10.294    5.847
   29406   -9.955    4.663
   29407  -10.490    4.300
   29408  -11.824    5.972
   29409  -11.217    5.294
   29410  -11.185    4.769
   29411  -12.902    4.235
   29412   -9.593    7.328
   29413   -9.798    8.900
   29414   -8.616    8.345
   29415   -9.229    6.101
   29416  -10.985    5.254
   29417   -8.087    4.179
   29418   -7.136    4.119
   29419   -8.947    6.093
   29420   -6.373    6.849
   29421   -7.430    6.013
   29422   -8.494    3.765
   29423   -6.256    3.141
   29424   -8.340    2.077
   29425   -8.331    1.688
   29426   -6.459    2.516
   29427   -5.581    2.580
   29428   -6.280    0.669
   29429   -7.809   -0.733
   29430   -8.644   -0.940
   29431   -8.450   -0.902
   29432   -8.369   -2.509
   29433   -9.458   -2.289
   29434  -10.641   -3.462
   29435   -9.708   -5.508
   29436  -10.680   -3.983
   29437  -10.677   -2.946
   29438   -9.972   -1.649
   29439   -9.899   -0.616
   29440  -12.926    3.027
   29441  -10.792    4.485
   29442  -11.083    4.623
   29443  -10.445    2.241
   29444   -9.893    2.599
   29445   -9.430    4.807
   29446  -11.428    5.132
   29447   -9.003    4.518
   29448   -8.979    4.049
   29449   -7.236    4.103
   29450   -7.287    1.937
   29451   -6.844    3.350
   29452   -6.125    3.748
   29453   -4.274    4.769
   29454   -4.433    5.316
   29455   -6.013    6.936
   29456   -7.172    7.147
   29457   -7.631    7.887
   29458   -8.316    6.491
   29459   -8.082    6.717
   29460   -6.885    5.885
   29461   -6.065    6.608
   29462   -4.560    7.876
   29463   -5.477    7.356
   29464   -4.650    8.609
   29465   -3.865    7.006
   29466   -5.433    6.373
   29467   -5.612    4.167
   29468   -6.467    6.729
   29469   -6.419    8.037
   29470   -6.948    6.825
   29471   -7.163    7.115
   29472   -7.383    6.067
   29473   -7.229    5.102
   29474   -7.858    7.179
   29475   -6.393    8.377
   29476   -5.846    7.339
   29477   -5.983    6.460
   29478   -7.655    6.167
   29479   -8.681    5.923
   29480   -6.934    6.490
   29481   -7.506    6.525
   29482   -7.698    7.051
   29483   -6.659    7.685
   29484   -4.951    6.496
   29485   -7.572    8.480
   29486   -7.735    8.442
   29487   -7.669    5.956
   29488   -8.235    4.645
   29489   -7.435    6.539
   29490   -6.197    6.695
   29491   -6.868    7.534
   29492   -6.735    6.144
   29493   -6.609    4.638
   29494   -6.336    4.434
   29495   -6.305    6.578
   29496   -7.471    6.639
   29497   -8.147    6.842
   29498   -8.442    4.680
   29499   -8.132    2.502
   29500   -9.664    4.180
   29501  -10.788    3.744
   29502   -9.390    3.113
   29503   -9.717    2.984
   29504   -7.241    2.116
   29505   -6.264    3.974
   29506   -8.557    2.307
   29507   -9.799    1.841
   29508   -6.394    1.286
   29509   -7.652    1.047
   29510   -7.666    1.424
   29511   -6.400    0.771
   29512   -6.628    1.568
   29513   -6.762    2.460
   29514   -7.802    1.313
   29515   -6.793    2.868
   29516   -6.768    4.858
   29517   -7.006    3.813
   29518   -8.292    3.096
   29519   -7.776    3.668
   29520   -8.936    1.751
   29521   -8.633    1.437
   29522   -8.463   -0.084
   29523   -9.660    1.384
   29524   -8.277    3.659
   29525   -8.025    3.299
   29526   -8.307    4.380
   29527   -7.756    5.949
   29528   -7.822    5.483
   29529   -7.084    4.688
   29530   -6.724    4.788
   29531   -5.109    5.804
   29532   -5.748    5.640
   29533   -4.573    6.866
   29534   -7.365    7.106
   29535   -4.282    9.320
   29536   -3.973    8.080
   29537   -2.629    7.483
   29538   -2.700    6.322
   29539   -2.190    5.344
   29540   -1.670    5.851
   29541   -1.858    3.579
   29542   -2.539    5.973
   29543   -2.458    5.911
   29544   -1.975    5.969
   29545   -2.266    6.904
   29546   -1.904    7.262
   29547   -0.829    6.091
   29548   -1.711    5.459
   29549   -0.667    4.394
   29550   -0.383    4.514
   29551    0.116    4.329
   29552   -1.786    4.624
   29553   -2.660    3.367
   29554   -3.474    4.269
   29555   -5.443    2.425
   29556   -4.374    4.084
   29557   -3.938    3.117
   29558   -3.133    2.840
   29559   -4.043    1.737
   29560   -4.118    0.673
   29561   -3.524    2.687
   29562   -5.742    1.513
   29563   -4.209    2.445
   29564   -4.786    0.886
   29565   -4.890    2.388
   29566   -6.063    2.139
   29567   -5.444    4.099
   29568   -3.991    3.150
   29569   -4.398    3.497
   29570   -2.814    4.194
   29571   -1.929    2.731
   29572   -0.300    3.719
   29573   -1.040    2.264
   29574   -0.480    3.545
   29575    0.313    1.715
   29576    0.557    3.791
   29577    0.256    5.977
   29578    2.413    4.075
   29579    0.645    3.965
   29580    1.111    4.099
   29581    2.186    4.343
   29582    1.566    4.689
   29583    2.359    6.304
   29584    1.735    4.789
   29585    2.712    3.947
   29586    2.784    3.864
   29587    1.989    2.691
   29588    1.999    4.636
   29589    3.144    4.443
   29590    0.704    4.785
   29591    1.174    6.348
   29592    2.119    5.612
   29593    2.836    5.276
   29594    2.492    6.350
   29595    3.512    5.290
   29596    2.862    6.506
   29597    1.685    7.040
   29598    2.474    8.492
   29599    2.592    7.636
   29600    2.234    7.551
   29601    3.236    6.639
   29602    3.758    5.301
   29603    3.542    6.526
   29604    3.912    5.688
   29605    3.223    5.281
   29606    2.964    5.285
   29607    1.042    7.311
   29608    2.525    8.471
   29609    3.640    8.314
   29610    2.117    7.417
   29611    2.723    6.953
   29612    0.884    7.116
   29613    2.361    7.124
   29614    3.238    6.900
   29615    3.890    6.265
   29616    1.530    5.377
   29617    2.667    6.457
   29618    4.198    7.318
   29619    3.757    4.847
   29620    2.257    6.165
   29621    3.472    5.238
   29622    3.126    6.040
   29623    3.152    7.593
   29624    1.553    6.924
   29625    2.589    7.046
   29626    1.961    6.560
   29627    2.366    3.535
   29628    3.438    2.447
   29629    2.736    2.676
   29630    3.005    3.062
   29631    2.592    3.123
   29632    0.576    2.883
   29633    1.014    3.084
   29634    1.498    3.241
   29635    1.086    2.737
   29636   -0.453    1.505
   29637    1.753    3.084
   29638    1.893    3.149
   29639    2.149    1.586
   29640    2.652    1.450
   29641    3.177    4.541
   29642    2.235    3.623
   29643    2.490    3.605
   29644    2.483    4.514
   29645    1.269    3.884
   29646    1.205    3.010
   29647    0.520    2.264
   29648    1.893    1.800
   29649    2.676    2.117
   29650    2.562    1.974
   29651    2.385    3.603
   29652    2.148    2.778
   29653    0.130    2.868
   29654    0.868    2.416
   29655   -0.251    1.925
   29656   -0.011    1.397
   29657    1.791    2.028
   29658    0.494    2.480
   29659    3.556    2.280
   29660    4.085    1.639
   29661    3.278    2.681
   29662    4.640    2.749
   29663    3.475    3.688
   29664    3.258    4.678
   29665    4.640    5.029
   29666    5.118    5.224
   29667    5.121    4.357
   29668    5.146    3.870
   29669    5.869    4.627
   29670    5.547    4.570
   29671    5.443    5.697
   29672    4.761    3.795
   29673    5.221    3.784
   29674    4.359    3.620
   29675    3.838    3.663
   29676    3.199    4.036
   29677    3.532    3.889
   29678    1.649    4.334
   29679    2.512    3.269
   29680    4.496    3.156
   29681    3.577    2.450
   29682    4.855    4.222
   29683    3.852    3.391
   29684    2.628    4.341
   29685    1.940    5.284
   29686    3.987    3.775
   29687    2.842    3.027
   29688    1.906    0.744
   29689    2.375    0.693
   29690    2.400    1.651
   29691    3.315    2.827
   29692    3.561    2.051
   29693    2.551    2.694
   29694    3.015    0.020
   29695    2.134    1.863
   29696    3.779    1.105
   29697    3.978    2.708
   29698    2.772    4.017
   29699    3.493    3.250
   29700    3.816    2.265
   29701    4.022    2.347
   29702    3.246    0.787
   29703    1.767    2.321
   29704    1.784    2.369
   29705    2.062    3.279
   29706    1.103    2.469
   29707   -0.025    2.336
   29708    1.147    0.148
   29709    0.975    2.187
   29710    2.709    3.704
   29711    2.886    4.617
   29712    3.324    5.225
   29713    3.240    5.481
   29714    1.588    4.555
   29715    2.528    4.676
   29716    2.012    4.772
   29717    2.510    3.819
   29718    0.718    3.853
   29719    0.632    2.721
   29720    1.682    3.031
   29721    2.245    4.176
   29722    2.149    3.033
   29723    2.084    3.620
   29724    1.865    5.220
   29725    1.206    4.815
   29726    0.616    4.523
   29727    1.213    4.044
   29728    1.757    4.696
   29729   -0.124    3.867
   29730    1.660    5.610
   29731    0.072    5.331
   29732    1.957    4.382
   29733    2.526    5.135
   29734    0.708    3.075
   29735   -0.794    2.314
   29736    0.348    1.672
   29737    0.707    3.233
   29738   -0.416    3.543
   29739   -0.801    3.262
   29740    1.447    4.503
   29741    0.092    4.792
   29742    1.100    4.922
   29743    1.693    3.909
   29744    2.294    4.898
   29745    1.045    6.750
   29746    0.756    6.112
   29747    0.725    5.966
   29748    0.818    6.329
   29749    0.003    5.740
   29750   -0.202    6.390
   29751    0.331    5.042
   29752    1.384    4.497
   29753    1.364    4.827
   29754    0.454    5.793
   29755    0.823    5.195
   29756    2.713    6.866
   29757    0.561    4.586
   29758    0.057    5.039
   29759   -0.306    6.615
   29760    1.786    5.246
   29761    0.498    7.089
   29762    0.519    5.568
   29763   -0.828    4.987
   29764    0.941    4.476
   29765    0.823    3.703
   29766    0.984    4.275
   29767    1.860    2.500
   29768    0.680    1.075
   29769    0.749    2.371
   29770    0.692    0.250
   29771    0.114    2.838
   29772    0.418    3.149
   29773    1.303    3.041
   29774    0.948    1.401
   29775    0.689    3.136
   29776    0.683    3.739
   29777    0.314    3.368
   29778    1.324    3.102
   29779    1.429    2.378
   29780    0.840    2.583
   29781    0.253    2.995
   29782    0.567    3.956
   29783    0.762    4.197
   29784    0.968    4.038
   29785    1.662    2.993
   29786    1.643    4.879
   29787    0.022    4.080
   29788    1.457    3.396
   29789    1.718    3.939
   29790    3.259    6.211
   29791    2.119    5.196
   29792    2.219    4.020
   29793    3.014    4.770
   29794    2.004    3.546
   29795    1.033    3.834
   29796    2.311    4.677
   29797    3.177    4.895
   29798    2.974    4.069
   29799    2.847    4.746
   29800    1.745    5.727
   29801    2.481    4.752
   29802    5.483    4.902
   29803    4.883    5.594
   29804    3.448    3.278
   29805    4.183    1.746
   29806    3.050    2.015
   29807    4.016    0.671
   29808    3.999    2.302
   29809    5.010    2.612
   29810    5.059    4.086
   29811    4.670    5.143
   29812    2.948    3.980
   29813    5.025    2.719
   29814    6.001    3.340
   29815    5.209    3.953
   29816    4.860    5.399
   29817    5.065    4.398
   29818    6.388    2.950
   29819    4.659    3.950
   29820    5.396    5.184
   29821    4.365    4.642
   29822    4.845    2.837
   29823    4.175    2.331
   29824    3.874    4.119
   29825    5.156    3.136
   29826    5.392    4.387
   29827    4.391    3.154
   29828    4.871    4.487
   29829    5.253    3.521
   29830    4.757    3.426
   29831    4.014    1.269
   29832    3.388    1.732
   29833    2.565    2.743
   29834    4.779    2.504
   29835    4.375    3.266
   29836    3.627    3.344
   29837    4.381    4.299
   29838    5.374    4.735
   29839    5.267    4.355
   29840    4.242    4.450
   29841    4.498    5.905
   29842    4.850    4.789
   29843    5.123    3.580
   29844    4.513    3.395
   29845    2.380    4.262
   29846    4.331    4.109
   29847    4.929    4.784
   29848    5.518    5.726
   29849    5.428    5.577
   29850    4.830    3.368
   29851    3.129    2.151
   29852    3.566    4.901
   29853    4.288    3.563
   29854    3.967    3.014
   29855    4.232    2.718
   29856    3.376    2.420
   29857    3.538    3.290
   29858    4.902    2.281
   29859    4.759    1.862
   29860    4.199    2.406
   29861    5.706    3.378
   29862    2.831    3.310
   29863    3.754    3.098
   29864    2.636    0.758
   29865    2.646    0.378
   29866    3.784    1.507
   29867    5.128    4.100
   29868    3.877    2.782
   29869    2.863    3.936
   29870    3.950    2.929
   29871    4.451    3.557
   29872    2.767    2.262
   29873    2.312    0.696
   29874    4.193    1.318
   29875    2.964    1.522
   29876    3.646    1.552
   29877    3.717    3.276
   29878    2.162    1.542
   29879    2.485    1.731
   29880    1.873    0.326
   29881    1.976   -0.518
   29882    2.841    0.626
   29883    2.026    2.127
   29884    1.200    0.054
   29885    1.616   -0.045
   29886    1.172    1.414
   29887    1.030    1.218
   29888    0.631    0.467
   29889    1.167    1.943
   29890    1.060    0.965
   29891    1.757    0.788
   29892   -0.174    1.099
   29893    0.847    0.859
   29894    1.483    2.850
   29895    2.482    4.739
   29896    2.250    2.287
   29897    1.738    3.058
   29898    0.545    2.615
   29899    1.394    1.209
   29900    0.650    0.727
   29901    0.673   -0.591
   29902    0.737   -1.413
   29903    0.285   -1.679
   29904    0.724   -2.523
   29905    0.176    0.073
   29906   -1.124   -0.369
   29907    0.540   -0.746
   29908    0.543    0.049
   29909    1.861    0.912
   29910    3.558    2.468
   29911    4.438    2.175
   29912    4.223    1.109
   29913    3.033    0.981
   29914    2.251    1.750
   29915    3.030    0.812
   29916    3.034    1.385
   29917    2.385    0.938
   29918    1.957    2.410
   29919    1.218    3.114
   29920    1.776    2.332
   29921    1.886    0.976
   29922    4.089    2.603
   29923    2.083    1.440
   29924    1.501    2.081
   29925    2.750   -0.402
   29926    3.153    1.214
   29927    2.941    2.136
   29928    2.685    1.525
   29929    4.231    0.475
   29930    2.095    2.779
   29931    2.538    3.131
   29932    2.276    0.969
   29933    2.037   -0.984
   29934    2.129    0.857
   29935    1.930    0.258
   29936    3.829   -0.801
   29937    2.924   -0.914
   29938    2.616   -1.939
   29939    2.389   -2.295
   29940    1.872   -1.690
   29941    1.683   -0.920
   29942    2.135   -2.358
   29943    2.024   -1.377
   29944    3.258   -0.643
   29945    4.834   -1.098
   29946    1.923   -1.939
   29947    0.687   -2.113
   29948   -0.595   -0.784
   29949    1.699    2.081
   29950    2.178   -0.464
   29951    1.284   -1.204
   29952    1.867   -2.721
   29953    2.041   -3.223
   29954    2.613   -0.956
   29955    2.924   -0.357
   29956    2.208   -1.543
   29957    2.671   -0.752
   29958    2.805    0.154
   29959    2.862   -0.879
   29960    3.264   -0.384
   29961    2.987   -0.064
   29962    0.754   -0.773
   29963    1.880   -1.773
   29964    1.648   -1.854
   29965    2.435   -1.595
   29966    2.316    0.304
   29967    3.184    0.942
   29968    4.987    0.400
   29969    4.313    0.792
   29970    3.160   -0.059
   29971    2.689   -0.339
   29972    2.876    0.061
   29973    4.092    1.285
   29974    2.683    1.126
   29975    3.621    0.334
   29976    2.908   -0.621
   29977    1.517    1.156
   29978    2.146    0.555
   29979   -0.305   -1.134
   29980    0.226   -1.251
   29981    2.167   -1.237
   29982    2.381   -2.473
   29983    3.616   -1.669
   29984    2.532   -1.493
   29985    1.843   -1.410
   29986    1.055   -1.504
   29987    3.026   -0.331
   29988    2.695   -0.408
   29989   -0.198   -1.249
   29990    1.977   -1.136
   29991    1.605   -0.461
   29992    1.296   -1.230
   29993    0.505   -1.042
   29994    0.316    1.763
   29995    0.344    0.525
   29996    0.529    1.518
   29997    3.125    2.824
   29998    2.990    3.423
   29999    2.095    4.364
   30000    1.090    4.203
   30001    2.325    4.289
   30002    1.846    4.018
   30003    0.749    4.243
   30004    1.452    4.819
   30005    0.983    3.348
   30006   -0.248    4.129
   30007    1.189    3.394
   30008    2.269    1.577
   30009    2.364    2.922
   30010    2.687    1.423
   30011    1.852    2.762
   30012    1.643    0.759
   30013    1.459    1.242
   30014    2.065    1.257
   30015    0.845    0.854
   30016   -0.407    0.894
   30017   -0.348   -0.143
   30018   -1.195   -0.339
   30019    0.416    0.074
   30020    0.576    1.840
   30021    0.548    2.439
   30022    0.809    1.644
   30023    0.729    1.738
   30024    1.331    1.503
   30025    0.670    2.115
   30026    1.556    2.424
   30027    0.044    2.808
   30028   -0.916    1.832
   30029    0.122    2.699
   30030   -0.292    1.464
   30031   -0.263    0.422
   30032   -0.724   -0.279
   30033    0.188    1.580
   30034    1.957    1.109
   30035    0.077    1.292
   30036    0.810    2.140
   30037   -0.201    3.386
   30038    0.496    4.058
   30039    1.650    4.931
   30040    1.105    2.192
   30041    2.169    1.304
   30042    3.778    2.170
   30043    2.934    0.727
   30044    1.713    2.618
   30045    0.405    1.913
   30046    1.446    1.566
   30047    1.261    0.925
   30048    1.275    0.782
   30049    1.711   -0.143
   30050    2.123    1.053
   30051    1.391    3.884
   30052    2.030    3.001
   30053    2.718    4.757
   30054    2.458    4.331
   30055    2.325    2.565
   30056    1.671    3.657
   30057    1.186    3.001
   30058    0.203    1.142
   30059    0.628   -0.255
   30060    0.886   -0.915
   30061    0.469    0.164
   30062    0.847    0.615
   30063    0.300   -0.077
   30064    1.045   -0.855
   30065    1.276    0.739
   30066    1.697    0.541
   30067    1.301   -0.181
   30068    0.550    1.406
   30069    1.225    0.763
   30070    0.096    0.302
   30071    0.158    1.160
   30072   -0.568    1.877
   30073    0.359    0.961
   30074    1.072    1.036
   30075    0.995    2.839
   30076    0.995    3.181
   30077    1.368    3.536
   30078    1.058    1.416
   30079    0.421   -0.816
   30080   -1.356   -0.469
   30081   -0.549   -0.626
   30082   -2.103   -1.510
   30083   -0.740    0.215
   30084   -1.477   -0.430
   30085   -0.201   -0.693
   30086    0.145   -1.487
   30087    0.169   -3.018
   30088    0.537   -0.950
   30089    1.580   -0.269
   30090    3.324    1.106
   30091    2.672    1.354
   30092    3.284   -0.254
   30093    3.678    0.545
   30094    4.525    0.313
   30095    3.708    0.153
   30096    2.815    1.397
   30097    2.880    2.674
   30098    3.967    3.322
   30099    4.011    3.613
   30100    2.106    1.603
   30101    1.571    1.720
   30102    2.006    1.424
   30103    2.802    0.564
   30104    2.982    1.079
   30105    1.545    1.672
