#Frame      Mode1    Mode2
   29701    0.225    5.573
   29702   -1.765    5.661
   29703   -3.297    4.637
   29704   -2.118    3.953
   29705   -4.064    4.416
   29706   -1.873    7.542
   29707   -1.615    6.381
   29708   -1.369    6.543
   29709    0.094    8.116
   29710   -0.562    7.526
   29711   -0.694    6.034
   29712   -0.517    2.715
   29713   -1.607    2.616
   29714   -2.828    2.742
   29715   -1.907    5.058
   29716   -1.902    1.831
   29717   -2.466    1.428
   29718   -3.583    4.173
   29719   -4.419    5.444
   29720   -3.991    3.328
   29721   -3.569    6.537
   29722   -4.795    6.725
   29723   -3.394    6.825
   29724   -4.303    5.432
   29725   -5.339    5.517
   29726   -2.761    5.685
   29727   -3.562    6.291
   29728   -3.842    5.342
   29729   -5.241    4.704
   29730   -5.833    4.861
   29731   -4.761    8.878
   29732   -1.669    7.808
   29733   -1.198    5.036
   29734   -0.482    5.402
   29735   -0.642    5.817
   29736    0.465    7.156
   29737   -0.184    5.136
   29738   -1.527    4.797
   29739   -2.525    5.563
   29740    0.292    6.898
   29741    0.351    5.979
   29742    1.099    5.317
   29743   -0.270    1.989
   29744   -1.261    1.535
   29745   -0.219   -0.783
   29746    0.604    0.944
   29747   -0.177    1.162
   29748   -0.878   -0.516
   29749   -0.900    0.760
   29750   -1.418   -0.284
   29751   -2.887    0.485
   29752   -4.111    1.048
   29753   -3.027    1.833
   29754   -3.519    0.583
   29755   -3.750    1.529
   29756   -2.586    1.032
   29757   -4.193    0.382
   29758   -2.284    1.055
   29759   -0.508    1.347
   29760   -0.526    1.706
   29761    0.232    2.804
   29762   -1.322    1.175
   29763   -2.601    0.121
   29764   -0.138    0.800
   29765   -2.812   -0.017
   29766   -0.946   -0.628
   29767    0.067    0.213
   29768   -0.691   -1.696
   29769    0.604    0.624
   29770   -1.264    0.604
   29771   -2.713    0.519
   29772   -1.455    0.351
   29773   -0.039    0.872
   29774    0.388    1.087
   29775   -1.854    1.072
   29776   -2.414    1.796
   29777   -1.648    2.348
   29778   -4.635    0.417
   29779   -2.055   -0.004
   29780   -1.072   -2.230
   29781   -1.575   -1.563
   29782   -3.463    0.763
   29783   -5.910   -0.805
   29784   -5.917   -2.072
   29785   -5.440   -0.979
   29786   -4.924    0.403
   29787   -3.863   -0.531
   29788   -3.640   -2.475
   29789   -3.449   -1.966
   29790   -3.259   -1.398
   29791   -5.822   -0.988
   29792   -2.115   -2.873
   29793   -0.572   -3.025
   29794   -1.332   -0.787
   29795   -1.170   -0.332
   29796   -0.910    1.157
   29797   -3.275    2.627
   29798   -3.449    3.465
   29799   -2.549    4.764
   29800   -3.382    5.612
   29801   -2.738    4.778
   29802   -4.659    4.663
   29803   -4.643    5.002
   29804   -2.943    3.360
   29805    0.060    5.414
   29806    0.104    4.401
   29807    1.404    5.102
   29808    1.443    5.056
   29809    0.287    3.490
   29810    0.792    2.935
   29811    1.126    2.681
   29812    3.526    2.398
   29813    0.901    3.542
   29814    1.363    4.618
   29815   -1.078    5.283
   29816    0.070    6.135
   29817   -1.325    7.258
   29818   -0.147    5.805
   29819   -1.366    3.931
   29820   -1.770    4.115
   29821    0.706    4.281
   29822    1.363    4.126
   29823   -0.955    4.127
   29824   -1.460    6.466
   29825   -2.505    5.716
   29826    0.885    5.606
   29827   -0.484    5.212
   29828   -1.036    6.508
   29829    1.177    9.104
   29830    1.947    9.107
   29831    2.216    7.511
   29832    0.999    7.142
   29833    1.284    7.652
   29834    1.432    9.362
   29835    2.105    6.619
   29836    1.052    6.401
   29837   -0.748    5.741
   29838   -3.592    5.013
   29839   -2.219    4.391
   29840   -2.234    5.621
   29841   -1.300    2.089
   29842   -3.214    2.207
   29843   -2.197    4.928
   29844   -0.475    4.939
   29845   -0.001    2.939
   29846    1.065    4.234
   29847    2.464    5.294
   29848    1.721    6.456
   29849    3.089    7.912
   29850    2.206    5.486
   29851   -0.587    3.893
   29852   -0.987    4.333
   29853   -1.289    2.630
   29854   -0.739    3.176
   29855   -1.668    3.032
   29856   -1.970    3.539
   29857    1.432    1.483
   29858    0.482    2.822
   29859   -2.475    1.321
   29860   -0.722    1.583
   29861   -0.751    1.027
   29862    0.526    2.567
   29863   -0.438    1.473
   29864    0.771    3.054
   29865    0.327    1.619
   29866    1.222    0.719
   29867    2.353    1.826
   29868    0.204    1.871
   29869   -1.091   -0.101
   29870   -0.910   -1.980
   29871   -1.536   -0.321
   29872   -3.469    2.686
   29873   -3.108    4.416
   29874   -2.904    4.240
   29875   -1.998    2.809
   29876   -2.569    2.763
   29877   -3.352    1.642
   29878   -1.257    0.527
   29879   -1.269    1.085
   29880   -2.784    1.689
   29881   -1.962    2.434
   29882   -2.961    1.717
   29883   -2.003    0.973
   29884   -3.305    0.025
   29885   -1.080    0.073
   29886    0.089    3.156
   29887    0.015    1.191
   29888   -0.320    1.775
   29889   -1.512    2.444
   29890   -1.689    2.462
   29891    1.445    1.529
   29892    0.300    0.682
   29893    2.184   -0.973
   29894    2.081   -0.086
   29895    1.679    1.683
   29896    3.986    2.486
   29897    4.089    1.903
   29898    3.477    0.625
   29899    2.056    0.714
   29900    2.438   -0.027
   29901    3.026    1.837
   29902    2.275    0.196
   29903    4.752    0.155
   29904    6.014   -2.422
   29905    4.192   -0.888
   29906    2.625   -0.168
   29907    2.106   -1.707
   29908    1.960   -0.375
   29909    0.309    1.121
   29910    2.410    1.273
   29911    2.747    2.595
   29912    2.114    0.520
   29913    3.611    0.323
   29914    3.960   -0.901
   29915    1.215    1.473
   29916    0.703    0.777
   29917   -1.601   -0.581
   29918   -1.740    0.367
   29919   -0.861   -0.741
   29920    2.446    0.209
   29921    4.791   -0.663
   29922    4.212   -0.252
   29923    4.569   -1.091
   29924    3.986   -0.858
   29925    6.369    0.413
   29926    6.279    0.826
   29927    7.194    0.052
   29928   11.346    0.544
   29929    7.078    2.580
   29930    7.798    2.322
   29931    9.316    1.951
   29932    6.973    1.557
   29933    6.243    2.612
   29934    5.217    3.567
   29935    2.715    3.158
   29936    2.527    3.198
   29937    2.905    1.036
   29938    2.282   -0.728
   29939    1.432   -0.167
   29940    1.185    0.886
   29941    1.214   -1.672
   29942    2.175    0.047
   29943    4.333    0.376
   29944    2.940   -0.874
   29945    1.894   -1.140
   29946    0.754   -1.191
   29947   -0.819   -3.147
   29948   -1.858   -1.069
   29949   -2.170   -0.542
   29950   -2.702   -0.016
   29951   -1.741    0.868
   29952    0.791    0.714
   29953    0.716   -0.176
   29954    0.735    1.021
   29955    2.191    1.224
   29956    2.660    3.347
   29957    1.547    3.353
   29958   -0.061    2.676
   29959   -1.705    3.100
   29960   -0.838    4.188
   29961    0.519    4.567
   29962    1.569    4.154
   29963    0.858    6.109
   29964    0.135    3.526
   29965    1.111    4.297
   29966    1.563    4.165
   29967    2.228    4.263
   29968    3.995    4.971
   29969    0.762    1.536
   29970    0.331    0.563
   29971    1.708    3.090
   29972    0.021    3.627
   29973   -0.959    2.927
   29974   -0.916    1.743
   29975   -2.025    1.673
   29976    1.222    3.006
   29977   -3.350    1.094
   29978   -3.429    2.342
   29979   -1.830    3.101
   29980   -3.018    0.423
   29981   -0.097   -0.279
   29982    2.325    0.965
   29983    2.520    0.494
   29984    4.319    1.388
   29985    2.421    0.940
   29986    1.855   -0.867
   29987    2.988    0.696
   29988    0.001    0.278
   29989    1.643   -0.776
   29990    3.820    2.145
   29991    0.686    3.012
   29992    2.138    4.654
   29993    1.507    3.539
   29994    0.861    3.018
   29995   -0.754    3.828
   29996   -1.840    3.685
   29997   -2.536    2.865
   29998   -0.272    2.658
   29999    2.151    1.258
   30000   -0.084    2.243
   30001   -0.783    3.797
   30002    1.174    1.595
   30003    1.493   -0.438
   30004    2.487   -1.724
   30005    1.616   -1.312
   30006    3.311   -0.246
   30007    2.204   -0.306
   30008    0.481    0.971
   30009   -1.319    0.344
   30010   -1.503    0.865
   30011   -0.134   -0.306
   30012    0.675   -1.697
   30013    3.356   -0.509
   30014    3.282    1.447
   30015    2.255    0.748
   30016    1.079   -0.014
   30017    1.797   -0.974
   30018    2.017    1.287
   30019    2.476    1.792
   30020    2.398    1.297
   30021    0.162   -1.195
   30022   -0.264   -2.151
   30023    0.492   -2.132
   30024    3.799   -2.359
   30025    2.728   -4.003
   30026    3.429   -4.542
   30027    2.974   -4.006
   30028   -0.063   -1.922
   30029    0.682   -1.622
   30030    2.130   -1.036
   30031    1.104   -1.267
   30032    0.940   -0.806
   30033   -0.960   -2.302
   30034   -0.848   -1.760
   30035   -0.614   -0.173
   30036    1.047   -0.802
   30037    0.114   -1.965
   30038   -1.438   -1.231
   30039   -1.846    0.208
   30040   -0.212    0.771
   30041    0.613    0.337
   30042    1.044   -0.794
   30043    0.076   -0.751
   30044    0.658   -0.930
   30045    1.133   -1.642
   30046    1.491   -0.494
   30047    1.794    1.750
   30048    0.408    1.865
   30049    4.133    1.634
   30050    2.193    1.995
   30051    3.075    0.892
   30052    3.300    2.266
   30053    4.223    3.620
   30054    2.925    2.404
   30055    2.416    2.449
   30056    3.367    1.685
   30057    3.543    1.773
   30058    2.792    3.273
   30059    4.265    1.319
   30060    4.812    2.499
   30061    3.813    0.921
   30062    4.522    2.289
   30063    3.384    3.361
   30064    4.501    4.708
   30065    6.439    4.268
   30066    4.668    2.643
   30067    5.466    2.357
   30068    4.866    3.184
   30069    6.072    2.282
   30070    6.380    0.641
   30071    6.593    0.909
   30072    4.596    0.295
   30073    5.417    0.917
   30074    7.227    1.559
   30075    6.693    1.080
   30076    6.051    2.664
   30077    4.732    1.770
   30078    4.971    1.239
   30079    4.629    1.873
   30080    3.516    2.131
   30081    2.408    1.577
   30082    4.803    3.302
   30083    2.906    2.604
   30084    4.208    4.531
   30085    4.000    5.373
   30086    3.564    4.619
   30087    5.107    3.939
   30088    5.066    4.144
   30089    3.228    6.155
   30090    2.977    6.253
   30091    4.006    6.951
   30092    3.708    8.609
   30093    3.655    7.082
   30094    2.769    6.779
   30095    4.987    4.839
   30096    4.126    6.959
   30097    2.030    7.748
   30098    1.323    6.689
   30099    1.469    6.489
   30100    3.420    6.501
   30101    4.609    4.903
   30102    4.205    4.758
   30103    5.958    4.623
   30104    4.625    5.561
   30105    3.770    5.295
   30106    1.948    6.766
   30107    1.402    5.998
   30108    2.318    4.085
   30109    2.460    4.336
   30110    4.605    5.258
   30111    6.549    4.528
   30112    8.489    5.332
   30113    7.432    6.791
   30114    6.255    7.061
   30115    6.948    4.805
   30116    4.857    6.200
   30117    6.713    4.387
   30118    9.374    6.230
   30119    6.933    3.884
   30120    6.177    2.595
   30121    6.526    5.020
   30122    7.013    5.947
   30123    5.661    7.471
   30124    4.431    8.493
   30125    4.305    6.979
   30126    7.155    5.116
   30127    5.410    3.212
   30128    6.651    3.431
   30129    6.201    5.464
   30130    6.219    3.324
   30131    6.140    4.936
   30132    5.905    6.593
   30133    4.620    4.226
   30134    4.526    4.963
   30135    2.117    3.554
   30136    4.747    4.433
   30137    4.112    2.029
   30138    5.676    0.613
   30139    5.767    2.102
   30140    6.494   -0.325
   30141    5.846   -0.134
   30142    7.731    0.338
   30143    8.672    2.742
   30144    7.474    1.877
   30145    6.509    2.371
   30146    5.567    1.711
   30147    4.851   -0.263
   30148    5.987    0.197
   30149    5.488    0.765
   30150    4.498    1.303
   30151    3.889   -0.327
   30152    5.243    1.474
   30153    3.527    1.889
   30154    2.179    4.790
   30155    1.250    4.039
   30156    1.068    2.675
   30157    1.823    2.602
   30158    0.906    3.451
   30159    1.156    3.826
   30160    1.855    2.243
   30161    3.745    3.587
   30162    4.326    4.100
   30163    2.922    5.080
   30164    3.945    4.137
   30165    3.966    4.012
   30166    4.084    4.388
   30167    3.211    2.966
   30168    3.569    1.640
   30169    4.301    1.918
   30170    2.880    2.031
   30171    2.691    1.183
   30172    2.751    2.689
   30173    1.694    1.417
   30174    4.953    1.543
   30175    4.745    2.697
   30176    5.002    1.325
   30177    4.261    2.707
   30178    4.908    5.067
   30179    4.090    5.391
   30180    5.038    4.470
   30181    3.558    4.862
   30182    3.544    4.920
   30183    2.145    5.690
   30184    2.488    3.984
   30185    3.130    4.970
   30186    2.325    6.390
   30187    2.857    4.058
   30188    1.233    6.887
   30189    1.446    3.697
   30190    3.388    4.411
   30191    2.756    4.133
   30192    2.737    4.488
   30193    1.242    6.373
   30194    2.726    4.689
   30195    0.980    2.940
   30196    1.890    1.608
   30197    3.541    2.130
   30198    3.680    3.676
   30199    3.658    2.909
   30200    3.428    4.151
   30201    2.283    4.890
   30202    6.229    5.927
   30203    4.731    5.246
   30204    4.715    4.490
   30205    3.086    6.511
   30206    2.458    4.191
   30207    1.011    4.132
   30208    0.285    5.184
   30209    0.840    5.866
   30210    0.041    4.206
   30211    1.620    4.316
   30212    0.860    5.809
   30213    1.316    3.201
   30214    0.855    5.578
   30215   -0.139    4.180
   30216   -0.372    4.346
   30217    0.546    8.767
   30218    0.519    8.762
   30219    0.461    7.585
   30220    0.169    7.199
   30221    1.054    6.404
   30222   -1.918    5.077
   30223   -1.667    5.438
   30224   -1.483    2.888
   30225    0.110    2.431
   30226    0.549    4.515
   30227    0.779    5.717
   30228    2.193    3.593
   30229    2.266    2.839
   30230    2.422    2.218
   30231    2.896    3.658
   30232    2.874    3.794
   30233    2.824    3.749
   30234    3.762    6.024
   30235    1.697    5.795
   30236    2.950    6.860
   30237    2.334    4.734
   30238    1.346    6.117
   30239    2.147    9.930
   30240    1.041    9.654
   30241   -0.412    7.941
   30242    0.706    6.978
   30243    0.242    8.823
   30244    1.611    6.284
   30245    0.926    6.141
   30246   -0.348    4.866
   30247    0.348    8.025
   30248    0.243    8.454
   30249    0.512   10.059
   30250    3.304    7.301
   30251    1.860    7.471
   30252    0.317    7.889
   30253    0.289    6.112
   30254    3.116    5.449
   30255    4.259    3.907
   30256    3.023    6.115
   30257    3.445    6.886
   30258    3.947    5.975
   30259    3.666    6.470
   30260    2.767    5.693
   30261    3.179    5.664
   30262    0.844    6.612
   30263    0.315    5.906
   30264    0.380    6.816
   30265   -0.088    7.716
   30266    0.397    7.258
   30267    0.783    7.955
   30268    1.104    9.043
   30269    0.172    7.695
   30270    0.561    7.596
   30271   -0.855    6.847
   30272   -0.892    6.913
   30273    0.398    5.684
   30274    2.014    6.252
   30275    3.719    6.437
   30276    4.833    5.527
   30277    4.576    5.506
   30278    2.825    4.397
   30279    4.015    2.452
   30280    3.289    4.219
   30281    1.784    5.927
   30282    2.337    4.869
   30283    1.726    1.810
   30284    1.241    2.848
   30285    3.814    2.091
   30286    2.942    2.347
   30287    0.192    2.384
   30288    3.347    2.375
   30289    4.231    2.215
   30290    3.506    2.481
   30291    2.398    3.576
   30292    2.164    3.688
   30293    2.074    5.856
   30294    0.492    6.025
   30295    1.413    7.013
   30296    1.734    7.034
   30297    1.400    7.317
   30298    2.586    7.119
   30299    3.418    7.658
   30300    2.194    7.210
   30301    2.141    6.114
   30302    2.887    5.182
   30303    5.180    5.169
   30304    4.284    3.891
   30305    3.036    3.437
   30306    3.454    3.070
   30307    1.415    3.167
   30308    0.986    4.226
   30309    1.216    5.816
   30310    3.500    6.454
   30311    3.257    4.829
   30312    4.158    5.974
   30313    5.954    5.968
   30314    5.035    5.880
   30315    4.408    5.257
   30316    3.652    6.111
   30317    4.293    6.349
   30318    3.561    4.383
   30319    2.590    4.958
   30320    1.600    6.827
   30321    0.702    7.707
   30322    2.581    7.846
   30323    0.742    6.228
   30324    1.019    4.159
   30325    0.202    4.841
   30326    0.953    3.718
   30327    1.720    2.440
   30328    3.640    5.357
   30329    3.156    5.572
   30330    5.106    6.778
   30331    7.587    5.499
   30332    7.260    5.477
   30333    6.054    3.654
   30334    4.593    2.004
   30335    3.960    1.232
   30336    4.892    3.329
   30337    2.983    4.873
   30338    1.331    4.461
   30339    3.577    6.606
   30340    3.660    5.334
   30341    2.973    4.723
   30342   -0.101    4.168
   30343    0.352    4.216
   30344    0.706    4.752
   30345    2.468    2.646
   30346    3.540    2.385
   30347    3.698    3.777
   30348    4.036    5.954
   30349    1.844    5.829
   30350    1.534    6.336
   30351    0.127    4.668
   30352   -0.088    6.494
   30353    0.251    6.864
   30354   -0.470    5.964
   30355    2.154    6.844
   30356    4.825    5.458
   30357    1.835    6.324
   30358    3.840    5.707
   30359    0.022    5.382
   30360    0.372    6.284
   30361    0.269    5.204
   30362    1.060    5.936
   30363    1.320    3.874
   30364   -1.510    5.241
   30365    0.068    4.521
   30366    1.813    4.020
   30367    2.028    3.738
   30368   -0.637    4.302
   30369    0.939    2.958
   30370    1.000    3.885
   30371    1.200    3.433
   30372    1.399    3.812
   30373    1.639    4.415
   30374    1.283    5.914
   30375    1.003    2.131
   30376    2.243    3.530
   30377    1.850    4.740
   30378    2.358    2.985
   30379    2.999    3.459
   30380    1.157    4.624
   30381    1.505    2.223
   30382    2.886    2.504
   30383    2.916    2.698
   30384    3.363   -0.276
   30385    3.096   -0.378
   30386    2.901    1.931
   30387    1.558    1.691
   30388    5.129    3.082
   30389    3.657    5.325
   30390    1.825    4.882
   30391    2.090    5.786
   30392   -0.003    7.301
   30393    0.433    6.372
   30394    0.244    3.904
   30395    1.167    4.494
   30396   -0.527    4.276
   30397   -0.399    3.833
   30398    0.557    4.247
   30399    0.263    3.878
   30400    1.113    3.663
   30401    1.607    3.780
   30402   -0.884    2.530
   30403    1.806    2.004
   30404    2.151    1.162
   30405    1.917    1.901
   30406    1.593    3.385
   30407    1.306    0.924
   30408    1.578    2.385
   30409    1.350    2.687
   30410    3.292    2.302
   30411    2.476    2.088
   30412    4.608    2.011
   30413    3.366    1.755
   30414    3.154   -0.177
   30415    4.073    0.516
   30416    1.522    3.245
   30417    2.153    2.076
   30418    2.808    0.834
   30419    2.412    0.625
   30420    2.112    0.733
   30421    1.741   -0.653
   30422    1.541    0.874
   30423    0.973    2.409
   30424   -1.760    4.536
   30425    1.022    1.750
   30426    0.708    1.299
   30427   -0.046    3.077
   30428    0.244    4.306
   30429    0.197    1.995
   30430    1.933    2.765
   30431    0.587    2.607
   30432    0.644    3.194
   30433    1.590    4.570
   30434    0.334    3.220
   30435    0.191    3.726
   30436   -0.197    3.804
   30437   -2.225    3.641
   30438   -0.083    4.607
   30439    0.497    5.209
   30440    1.014    6.122
   30441    0.679    4.561
   30442    1.749    2.138
   30443    1.982    3.042
   30444    1.242    3.259
   30445    2.412    3.888
   30446    1.598    1.297
   30447    4.370    1.906
   30448    5.983    2.122
   30449    5.343    3.210
   30450    5.173   -0.152
   30451    5.444    0.288
   30452    2.669    1.221
   30453    2.441    2.125
   30454    3.489    1.928
   30455    3.195    1.781
   30456    1.390    2.861
   30457    2.982    4.871
   30458    2.715    4.392
   30459    2.809    3.814
   30460    1.154    3.633
   30461    1.968    3.873
   30462    0.433    4.250
   30463    0.659    4.092
   30464   -2.933    3.439
   30465   -0.351    5.354
   30466    0.414    3.140
   30467    1.064    2.275
   30468    1.195    3.402
   30469    1.003    2.866
   30470   -0.170    1.840
   30471    1.116    2.586
   30472    1.390    1.644
   30473    3.574    1.968
   30474    3.678    1.595
   30475    4.134    2.789
   30476    1.654    4.290
   30477    3.248    3.779
   30478    2.807    4.928
   30479    4.030    4.065
   30480    3.693    2.768
   30481    3.650    2.532
   30482    3.461    0.022
   30483    2.460    1.348
   30484    2.521    2.616
   30485    3.608    3.367
   30486    2.275    3.388
   30487    2.595    2.648
   30488    1.594    3.058
   30489    2.784    3.513
   30490    3.684   -0.330
   30491    6.408    0.329
   30492    7.931    0.272
   30493    7.917    0.902
   30494    6.877    3.572
   30495    8.395    4.941
   30496    5.968    3.972
   30497    5.081    2.501
   30498    4.229    2.869
   30499    6.051    4.361
   30500    3.039    3.161
   30501    4.133    3.084
   30502    4.909    3.921
   30503    4.826    4.310
   30504    3.813    4.430
   30505    4.169    2.533
   30506    4.720    3.231
   30507    3.058    1.978
   30508    3.744    2.776
   30509    5.163    1.156
   30510    6.032    4.040
   30511    5.281    3.034
   30512    5.236    0.787
   30513    3.836    4.165
   30514    4.741    4.300
   30515    4.683    2.909
   30516    5.827    2.300
   30517    4.957    2.898
   30518    8.007    2.937
   30519    5.627    3.166
   30520    5.759    3.338
   30521    4.402    6.176
   30522    4.117    6.160
   30523    4.233    4.259
   30524    3.995    2.637
   30525    6.078    1.910
   30526    5.143    3.060
   30527    4.383    4.852
   30528    4.486    3.952
   30529    3.834    2.601
   30530    3.044    3.675
   30531    1.647    2.731
   30532    1.656    3.067
   30533    1.533    4.719
   30534    3.143    3.528
   30535    0.985    3.185
   30536    1.767    4.448
   30537    0.819    3.209
   30538    0.853    4.643
   30539    1.142    3.820
   30540    2.755    4.334
   30541    0.558    1.802
   30542   -0.704    0.863
   30543    1.901    2.868
   30544    3.047    6.079
   30545    2.843    5.686
   30546    3.749    5.862
   30547    3.314    6.668
   30548    4.322    6.717
   30549    3.101    6.590
   30550    1.775    5.510
   30551    4.558    7.759
   30552    4.276    7.969
   30553    5.503    8.061
   30554    6.423   10.229
   30555    6.285    9.341
   30556    5.632    7.270
   30557    4.266    7.275
   30558    2.210    8.986
   30559    1.970    8.166
   30560    2.526    9.232
   30561    3.821    8.105
   30562    2.637    7.821
   30563    0.501    5.058
   30564    1.930    6.238
   30565    2.110    5.554
   30566    2.266    5.729
   30567    1.980    3.867
   30568    1.616    4.920
   30569   -0.522    5.132
   30570   -0.414    5.554
   30571   -1.025    4.786
   30572    1.103    4.432
   30573    2.500    5.684
   30574    1.474    5.134
   30575    1.746    4.230
   30576    0.114    4.851
   30577   -0.052    7.981
   30578    0.441    6.473
   30579    1.088    7.325
   30580   -0.919    6.069
   30581    1.993    7.681
   30582    1.098    5.741
   30583   -0.019    6.373
   30584   -1.487    7.631
   30585   -3.060    8.548
   30586   -1.576    6.398
   30587   -1.632    4.853
   30588   -0.559    6.099
   30589    0.030    6.643
   30590   -0.970    5.805
   30591   -0.137    3.933
   30592    1.669    2.714
   30593    1.464    2.188
   30594    1.776    2.241
   30595    1.340    0.552
   30596    2.582    1.528
   30597    4.054    1.684
   30598    2.043    1.343
   30599    1.903    3.737
   30600    1.842    3.590
   30601    2.632    1.817
   30602    2.248    2.636
   30603    1.562    2.557
   30604    1.038    3.831
   30605    3.165    4.511
   30606    2.846    5.639
   30607    1.647    4.159
   30608    2.951    4.665
   30609    3.736    2.112
   30610    3.669    2.244
   30611    3.502    1.389
   30612    1.410   -0.258
   30613   -0.783    1.668
   30614   -0.178   -0.402
   30615    2.758    0.328
   30616   -0.148   -1.083
   30617    1.387    1.794
   30618    2.354    2.461
   30619    1.668    1.174
   30620    0.797    2.445
   30621    0.315    2.462
   30622   -0.177    3.662
   30623    0.244    2.664
   30624    2.052    2.405
   30625   -1.812    1.672
   30626   -0.748    3.283
   30627    1.454    2.033
   30628    0.873    1.754
   30629    0.221    0.984
   30630    0.493    1.118
   30631    0.521    0.664
   30632    1.643   -0.465
   30633    2.375    0.309
   30634    3.588   -0.082
   30635    3.430    3.145
   30636    1.992    4.682
   30637    1.761    5.878
   30638    3.599    4.860
   30639    3.833    4.354
   30640    1.327    4.985
   30641    1.458    7.432
   30642    2.725    7.530
   30643    2.180    5.461
   30644    1.693    4.725
   30645    0.807    3.371
   30646    1.391    3.465
   30647    1.732    3.988
   30648    1.639    5.791
   30649   -0.023    7.224
   30650    0.481    4.677
   30651    1.226    3.890
   30652    1.798    4.480
   30653   -0.360    2.680
   30654   -1.065    5.287
   30655    0.248    4.097
   30656   -0.190    3.949
   30657   -0.305    3.289
   30658    1.543    3.633
   30659    1.706    3.101
   30660    0.078    4.290
   30661   -0.610    5.190
   30662   -2.182    5.250
   30663    1.718    4.526
   30664    1.125    4.112
   30665    1.118    2.403
   30666    0.344    2.681
   30667   -0.175    2.943
   30668   -0.895    1.042
   30669   -1.876    1.325
   30670   -1.712   -0.061
   30671    0.543    1.274
   30672    1.400    3.597
   30673   -0.283    2.726
   30674   -1.486    1.027
   30675   -2.068    2.570
   30676   -3.434    1.591
   30677   -4.398    3.488
   30678   -4.314    4.097
   30679   -3.370    3.731
   30680   -2.205    4.616
   30681   -0.852    4.294
   30682   -0.281    2.928
   30683   -2.805    3.386
   30684   -2.063    4.939
   30685   -1.851    6.243
   30686   -2.312    5.407
   30687   -2.725    3.022
   30688   -2.768    5.058
   30689   -1.203    4.177
   30690   -0.998    2.419
   30691   -2.865    4.322
   30692   -2.759    6.125
   30693   -4.169    6.154
   30694   -3.378    6.551
   30695   -3.058    7.179
   30696   -3.506    3.133
   30697   -3.233    6.182
   30698   -2.845    4.641
   30699   -3.152    6.452
   30700   -3.633    8.036
   30701   -1.884    5.947
   30702    0.279    5.971
   30703   -1.223    6.240
   30704   -1.089    5.793
   30705    1.462    4.293
   30706    0.176    3.703
   30707   -0.635    3.190
   30708    0.084    3.756
   30709    0.298    4.391
   30710    0.130    3.959
   30711    1.244    3.808
   30712    1.677    3.044
   30713    0.851    4.299
   30714   -0.194    4.490
   30715    1.981    3.194
   30716    0.484    4.529
   30717    1.471    3.880
   30718    1.418    4.053
   30719    0.195    3.254
   30720    1.045    3.064
   30721   -0.614    3.854
   30722   -1.708    2.801
   30723    1.195    2.682
   30724    1.548    3.641
   30725    0.789    5.610
   30726    1.020    4.026
   30727    1.590    4.682
   30728    1.145    3.774
   30729   -0.693    3.289
   30730    0.432    3.383
   30731    2.758    2.516
   30732    3.428    2.299
   30733    1.816    0.414
   30734    1.283    1.358
   30735    0.514    0.077
   30736    2.100    1.002
   30737    2.603    0.746
   30738    0.346   -0.305
   30739    0.978   -0.700
   30740   -0.502    0.642
   30741   -1.117    0.515
   30742   -1.855    0.273
   30743   -3.371    0.967
   30744   -3.511    2.860
   30745   -2.630    2.065
   30746   -2.580    2.286
   30747   -2.008    1.003
   30748   -3.489    1.575
   30749   -2.313    1.449
   30750   -1.570    0.071
   30751   -2.283   -1.330
   30752   -0.800    0.410
   30753   -2.535    0.010
   30754   -3.679    0.947
   30755   -4.016    1.354
   30756   -4.043    3.046
   30757   -1.670    1.888
   30758   -1.926    0.734
   30759    0.349    2.729
   30760   -0.874    1.500
   30761    0.547    1.212
   30762   -0.868    1.417
   30763   -1.705    1.278
   30764   -3.201    2.536
   30765   -4.339    1.617
   30766   -5.457    0.500
   30767   -3.216    0.914
   30768   -3.294   -0.679
   30769   -2.145   -0.899
   30770   -2.364   -1.690
   30771   -1.568    0.468
   30772   -3.007    3.523
   30773   -2.887    2.645
   30774   -2.717    2.021
   30775   -2.063    3.146
   30776   -2.725    4.108
   30777   -1.462    4.199
   30778   -2.632    3.559
   30779   -0.537    4.239
   30780    0.660    5.108
   30781    0.857    5.506
   30782    0.308    4.031
   30783   -0.670    3.280
   30784   -1.377    4.249
   30785   -0.536    0.959
   30786   -2.264    3.246
   30787   -2.266    4.397
   30788   -2.495    5.829
   30789   -2.839    4.130
   30790    0.455    2.996
   30791   -1.120    1.770
   30792   -2.251    2.336
   30793   -3.423    0.981
   30794   -1.756    0.501
   30795   -1.477    0.971
   30796   -1.290    1.379
   30797   -0.608    1.182
   30798    0.315    0.653
   30799    0.690   -0.289
   30800   -0.769   -0.511
   30801   -0.062   -1.212
   30802   -0.918    0.656
   30803    0.000    0.810
   30804   -0.099   -0.215
   30805    1.417    0.191
   30806    1.508    1.065
   30807    2.464    0.483
   30808    1.141    2.504
   30809    1.966    1.691
   30810    2.417    1.818
   30811    2.566    1.769
   30812    3.055    1.349
   30813    1.580    0.711
   30814    2.958   -0.410
   30815    1.733   -0.352
   30816    0.950   -0.413
   30817   -1.029   -0.618
   30818   -0.313    0.750
   30819   -0.900   -0.918
   30820   -1.314   -1.034
   30821    0.118   -1.299
   30822   -0.104   -2.047
   30823    1.843    1.542
   30824    2.072    1.694
   30825    3.175    2.390
   30826    2.199    4.295
   30827    2.155    3.779
